MPP5	13.570572622	15.439059987	14.330088009
GAREM	13.537203760	15.412386085	14.303074871
DYRK4	13.660653674	15.478969935	14.389921466
CYBRD1	13.685365256	15.522251635	14.517307133
MMAB	13.700865218	15.536905981	14.543062691
PTMA	13.680778854	15.521108381	14.516816709
THADA	13.654258855	15.500838281	14.505409417
HOMER1	13.571740321	15.418547449	14.446435405
CCDC88C	13.528455909	15.355023651	14.376673985
CCDC70	13.528792506	15.356369989	14.374353782
MEF2BNB	13.503780493	15.404970920	14.404896467
DAK	13.503780493	15.404970920	14.404894921
GMPR2	13.503688726	15.404897925	14.404799706
GPR50	13.524962736	15.429335170	14.425756570
GNAI3	13.548657628	15.449938324	14.424946840
GNA14	13.546790004	15.447395266	14.422105626
M1AP	13.615226448	15.722879465	14.904992742
GSDMD	13.641019068	15.745142460	14.938357954
ATP4B	13.654998102	15.761953088	14.958536025
MALSU1	13.409326583	15.433748785	14.574608722
AKT1	13.475574056	15.407542522	14.585583138
RRP7A	13.511346546	15.384971399	14.582575014
GOLPH3L	13.459981081	15.323279341	14.509963019
KIF24	13.644037305	15.435268111	14.629769156
MAP2K1	13.655714467	15.445618227	14.639503842
FUCA2	13.244071029	15.119475686	14.242756847
CCM2L	13.297082699	15.179704932	14.268439449
NFKBIB	13.245301634	15.126099474	14.227748966
CRYBA4	13.300828472	15.171881260	14.273967597
ARHGEF40	12.995427017	14.775028033	13.932861275
LOXL4	12.998086956	14.777362333	13.933999835
MTRR	13.083999069	14.839668085	14.106134090
ORC1	12.966979423	14.765716028	14.019123936
DYNLT3	13.059198335	14.847787469	14.091653497
COX6B2	13.106191059	14.905091479	14.136416599
INSR	13.129547206	14.928920185	14.167540269
DKK1	13.129469404	14.928825888	14.167466743
DNAJC5B	13.056490173	14.890469981	14.127307814
DMTN	13.066863053	14.899602538	14.137445143
FAM46D	12.955998031	14.858858861	14.096582256
CRACR2B	13.615655089	15.290381048	15.527841899
DENND2D	13.651004917	15.310602101	15.571511266
GEMIN8P4	13.718279149	15.383017944	15.644644761
PHKB	13.716051748	15.382642652	15.640718051
EIF5	13.717636168	15.373491191	15.640084691
CCND1	13.855720857	15.479763740	15.754857125
MIIP	13.824656048	15.469163223	15.745438696
HAND2	13.813637560	15.379733738	15.724574488
TNRC6A	13.881709761	15.461504503	15.802586040
DSCR8	14.135253884	15.500600522	15.865253642
MRPL38	13.841600555	15.075152870	15.573904113
NUDT4	13.941798477	15.132975405	15.678893143
CARD14	13.901731470	15.071284041	15.644812964
MAP1S	14.039914273	15.172812209	15.829505651
PHYH	14.039603047	15.170700725	15.828289807
TTC1	14.042508133	15.172263783	15.825541746
BARHL2	14.047084367	15.178469507	15.826172459
C1QTNF1	14.314349079	15.425509864	16.210742638
RET	14.314678101	15.426711746	16.217525350
CDPF1	14.384204674	15.538790189	16.329094693
CCDC60	14.388257151	15.542524615	16.333384652
TBP	14.644590361	15.772833851	16.493075507
BCL7A	14.661744127	15.816902905	16.535215024
BLOC1S5	14.600019037	15.751052204	16.479055813
MYH7	14.600391289	15.761258857	16.489146479
C16orf72	14.676817767	15.828929940	16.563906815
FAM104A	14.648177295	15.802238449	16.542047229
RGP1	14.635212818	15.791204990	16.540168227
C7orf31	14.732945855	15.837198823	16.558787059
CSNK2A2	14.720267967	15.824597206	16.568067477
TSC22D1	14.793312717	15.896792008	16.646561248
FIS1	14.720303010	15.868933240	16.595561558
ARHGEF2	15.056671194	16.440065326	16.840750694
DNAJA4	15.123155711	16.488451015	16.894596513
SLC5A11	15.093510879	16.499251407	16.884728739
FAM86C1	15.093663403	16.499277187	16.884715388
LOC727751	15.101767256	16.500708863	16.890655082
GATAD2A	15.066662428	16.496189538	16.856204122
ARL6IP5	15.132887130	16.567694495	16.908675674
LRCH1	15.191933335	16.651266143	16.988936187
NOXA1	15.712513076	16.977552120	17.286060882
TSACC	15.726834814	16.998572489	17.311159405
COX4I1	15.861590845	17.145056366	17.472301025
DALRD3	15.757348775	17.106018420	17.433268199
CXCL5	15.780893268	17.134437996	17.449095525
ENTPD5	16.018440167	17.289108740	17.703901049
CEP290	16.156465687	17.421805112	17.844647907
P2RX4	16.090328675	17.475208579	17.780064566
TSSK1B	16.062772622	17.433757324	17.625770264
ZNF593	16.062225095	17.431227689	17.620176723
CDSN	16.129255845	17.550408049	17.681898081
KIAA0100	16.105810366	17.522276389	17.654497192
DCTPP1	15.733701905	17.283208394	17.325821892
CFLAR	15.734311273	17.280873487	17.318945224
IYD	15.771730965	17.327570084	17.368615152
ZBTB18	15.560012342	17.361143147	17.354792403
GOLGA8G	15.642941292	17.386790052	17.382006028
GGN	15.593311606	17.333240206	17.316799550
C12orf75	15.158414799	16.713355611	16.808884984
ERCC6L	15.073205355	16.700423886	16.761442240
ISCA2	15.101103559	16.768361213	16.766269850
C12orf40	15.117458658	16.834699726	16.783533500
SCG2	15.124392530	16.872513835	16.811565670
FMNL2	15.161209214	16.935914616	16.868394999
FRMPD1	15.142036063	16.934767464	16.852091984
NT5C1A	15.137251861	16.928886471	16.848368625
MYL7	15.220172253	16.987798296	16.905946610
PPM1K	15.183775161	16.950679197	16.867216302
LRRC20	15.168603243	16.984789768	16.871645492
CCDC28B	15.153491560	17.005953528	16.899511312
EZH2	15.105644602	16.968677769	16.826307169
CSRP2	15.151636910	17.030168284	16.850553791
DTX3L	15.483257433	17.260130120	17.103872817
FABP2	15.476748180	17.249709326	17.090220420
RNF208	15.473704229	17.238437029	17.087188792
ESD	15.902266163	17.224128388	17.259031877
C9orf171	15.928217003	17.237125996	17.306657420
DUSP14	15.928217003	17.237125996	17.306657420
MRPL44	15.897605255	17.223264925	17.279920916
CCDC170	15.910851695	17.234659589	17.290104857
FBXL5	15.906303149	17.209165200	17.271514365
RAB4B	15.903477051	17.170696820	17.232726318
CCDC68	15.989048322	17.230062322	17.294090383
DNTT	15.989109163	17.240394245	17.306151296
COPS8	16.134020016	17.415132277	17.464375810
ICA1L	16.277223115	17.631246576	17.667472724
FBXO17	16.513423104	17.946653691	17.941855254
MRPS27	16.513423104	17.946653691	17.941855254
NINJ1	16.538332562	17.988950296	17.973599694
EIF2B2	17.205969278	18.537786961	18.516683884
FAM46B	17.242620013	18.634492597	18.565534417
CYGB	14.648049689	15.206883699	16.108507719
LACE1	14.616318889	15.173922348	16.077368229
COPS7B	14.858781290	15.397966943	16.531836531
FANCM	14.764830707	15.327464001	16.480911053
LTV1	14.863147652	15.404504520	16.574451762
CATSPERD	15.199254457	15.619768053	16.823833249
GRHL2	15.318593158	16.209362991	17.101392469
ELMOD3	15.193316220	16.127150088	16.968436589
PLCB4	15.387570635	16.253382845	17.163526400
IGHV4-31	15.408167276	16.280524705	17.164707352
ITGB2	15.407928096	16.280068164	17.163333680
PDCD6IP	15.816168183	16.605166392	17.532870273
BCL10	15.704073121	16.473807398	17.384357771
MIEN1	15.704414586	16.473910233	17.384374441
DPH1	15.704422732	16.473947534	17.384409118
FGFR1OP2	15.645940961	16.323850200	17.241869870
KCNH1	15.641096227	16.287338587	17.263727846
TRMT1	15.650899437	16.323917894	17.279322716
DCUN1D5	15.679557100	16.351816450	17.330434540
NALCN	16.570696545	18.203270299	19.146438446
CROCCP2	16.535705440	18.184479389	19.076194701
APLF	16.538994167	18.187647523	19.080063836
LRFN4	16.634894175	18.244885509	19.153597798
ATG12	16.724728682	18.335232258	19.237490862
PLAC9	16.706768708	18.322392421	19.181096826
MGST3	16.782457979	18.370948867	19.254417984
UCHL5	16.752192235	18.347062644	19.219960792
MRPL9	16.736072572	18.321411857	19.201126517
NCBP2	16.715239695	18.292796936	19.173089359
OXR1	16.714942848	18.292688105	19.172970789
FAM206A	16.804560852	18.392577503	19.251351005
DPP3	16.834010091	18.425286186	19.274314889
PCBD2	16.833844403	18.417832305	19.272556137
GTF2IRD2	17.058668830	18.579185944	19.455056361
NFKBIA	17.058663562	18.581450048	19.455244373
FAM63A	17.313682335	18.950739887	20.313221401
DERL1	17.289214105	18.738486544	20.281216315
PAGE2	17.316690811	18.759811880	20.299204198
TNFSF12	17.347306754	18.853590616	20.415494864
LARP1	17.303505078	18.747909413	20.256403584
PRADC1	17.551767361	18.967029295	20.463336921
ESR2	17.555789313	18.985314324	20.470934332
DEDD2	17.622780724	19.009557564	20.486562417
ISYNA1	17.605250646	18.993052264	20.482061610
BFSP1	17.605227505	18.993052264	20.482060495
DNAJC10	17.505960881	18.897572746	20.413905898
LINC00518	17.500789684	18.884503473	20.404318040
ARRB1	17.585150368	19.024519616	20.518361634
TRIM74	17.579054383	19.036641990	20.526544873
BBS5	20.535689839	21.542299633	26.219249105
CRADD	20.504711162	21.529698381	26.207120115
CDC42	20.504730777	21.529718005	26.207127966
CDC42EP1	22.814018637	24.745048122	29.312906881
PAK2	22.839910221	24.766999257	29.348765780
ATP6V1E2	22.839910221	24.766999257	29.348765780
C9orf16	22.881626505	24.794960083	29.370423813
ATP6V1D	22.840968985	24.764122172	29.339832273
DDI1	22.789670185	24.647111669	29.341765853
CCL28	22.808045770	24.677309451	29.344788496
STUB1	22.809557275	24.678368913	29.345996152
OLFM3	22.782794305	24.638356879	29.327744195
ACYP2	22.871474173	24.674580210	29.400737588
CREBZF	22.834073342	24.656005594	29.384119454
NXF3	22.858336767	24.687832738	29.421054595
NXT1	22.817456085	24.664659254	29.407510186
PAXIP1	22.787651377	24.626955949	29.420789633
CDK5RAP3	22.452189112	24.399609574	29.234371472
TSPYL4	22.306457008	24.287203881	29.101036207
LAX1	22.315030878	24.277212608	29.122285450
GRB7	22.493240335	24.587723835	29.334269926
LRRC29	22.514157178	24.622047854	29.364846763
KLHL40	22.514157692	24.622047854	29.364847073
CPSF4	22.438698275	24.539304618	29.343113260
FIP1L1	22.278855902	24.432375040	29.004811784
LSM7	22.264300761	24.425452580	28.999184060
LSM5	22.268447349	24.447618957	29.013992458
SKP1	22.268517698	24.448211633	29.014002354
TTC21A	21.265832367	23.652834229	28.017235498
GTPBP3	21.228965874	23.632298397	27.976181415
PFKL	21.273480982	23.692884730	28.036707249
STAT3	21.377332913	23.841745680	28.206231788
BLK	21.449153293	23.905397514	28.266630845
TTC23L	21.441891071	23.938575254	28.266395257
EGLN3	21.545204703	23.974260068	28.368980851
NCAPH2	21.463429466	23.908322925	28.284792990
LRRC37A11P	21.463028111	23.909146936	28.285298152
ASB13	21.314962250	23.777570462	28.107803021
SALL2	21.175993753	23.680290408	27.987919267
CRCP	21.103561095	23.597415027	27.890160865
INTS4	21.103639431	23.597446694	27.890215688
ZMIZ2	21.122823779	23.619655499	27.903153334
SELV	21.136079959	23.637587880	27.927593589
SCAMP1	21.161693206	23.657320310	27.950981995
BLCAP	21.210314136	23.606779864	27.991722031
SKAP1	21.213243628	23.615202238	28.003322610
FAM102A	21.270227654	23.675002619	28.027813570
GNPDA1	21.328764088	23.718514168	28.128191368
MCMBP	21.368486557	23.589480905	28.165962383
PRTFDC1	21.367623733	23.586335895	28.162965047
LARP1B	21.419942095	23.651235019	28.230785920
KIF2A	21.440386604	23.661781338	28.285647010
HOMER2	21.444303405	23.661907480	28.289885260
RFC4	21.448364112	23.653369207	28.310608115
RNF41	21.451306695	23.629214360	28.299736985
ASB6	21.380481187	23.583662672	28.272130179
HYI	21.324597487	23.488400843	28.226210517
ARL6IP4	21.357749541	23.485654730	28.241796674
BEX5	21.329112886	23.457785171	28.213770563
MAGEA8	21.440666221	23.574435044	28.350984992
SRSF11	21.429889516	23.571415081	28.344432466
TANK	21.126873193	23.371779100	28.086619620
KATNBL1	21.126794154	23.371700179	28.086637528
KATNAL1	21.154971617	23.387929296	28.105169884
ZNF69	21.095917299	23.342164445	28.055343197
HSPA2	21.096241358	23.342919608	28.055563732
HSPBP1	21.309747342	23.523792445	28.136418186
EPS15L1	21.248738241	23.426915937	28.046457096
TRAPPC2P1	21.291276555	23.465638083	28.094164503
PDCD6	21.298284663	22.943472633	28.004921174
ANXA11	21.262230036	22.886852195	27.962138191
ERH	21.257853915	22.883412036	27.959901495
CHTOP	21.297989427	22.916330108	28.001841063
RBM15	21.206102044	22.887531287	27.949787991
DDX17	21.179753064	22.860411426	27.815574129
FYN	21.237338321	22.960160262	27.870210028
EFS	21.319502154	23.066595684	27.987697868
DRICH1	21.339298459	23.074884363	27.999609585
ACTN4	21.336888527	23.073299290	27.993891400
MYOZ2	21.324887459	23.048163854	27.984299746
POLR3GL	21.332977996	23.065048144	27.995063877
CDK4	21.429898944	23.077378872	28.110573123
CCND3	21.429898944	23.077378872	28.110573123
FRK	21.429887020	23.077372325	28.110569054
BNIP2	21.453209575	23.123046905	28.174187258
KLC1	21.492356795	23.195469841	28.294196248
DCDC2	21.531918348	23.232911379	28.345666568
MRFAP1	21.374422625	22.868607411	27.340279273
GOLGA8F	21.321525551	22.843970614	27.280232401
BAAT	21.428514623	22.927972197	27.345751473
GOLGA8DP	21.471667131	22.961357101	27.380660684
USF1	21.561571415	23.024827531	27.519418975
FOSL1	21.469907057	22.984470008	27.448608990
RFC5	21.635516452	23.190101741	27.600648028
TRIM38	21.468939292	23.090969350	27.494302623
HSPA8	21.457495806	23.081127281	27.484652753
IFT43	21.484671174	23.114826174	27.499361339
ZMYND10	21.406416738	23.047901006	27.460705454
MAX	21.400728201	23.043526185	27.454272848
UNC45A	21.397563355	23.055747426	27.484838345
CD160	21.370741365	23.032717685	27.458440441
MDM4	21.377817574	23.039341785	27.471777804
LNX2	21.590563172	23.215301657	27.529480267
NCALD	21.571292545	23.194617770	27.506696584
C1QTNF2	21.425256416	23.041568946	27.369390187
FAM153C	21.323411985	22.927084105	27.248733719
PPP1R12C	21.628437533	23.244793726	27.600072083
LOC100288778	21.644905875	23.264710452	27.618026505
CCDC148	21.593657391	23.190729416	27.547443837
TCF25	21.684420755	23.294891327	27.667060713
SNAI2	21.702388962	23.370695001	27.670623674
SAT1	21.033594900	22.932331937	26.225949247
LOC113386	21.022090192	22.962832398	26.204669154
C19orf25	20.997716997	22.943216146	26.171185721
MYD88	21.106948784	23.036922783	26.302219195
LZTR1	21.093656733	23.030511066	26.275943188
DHX15	20.956548307	22.968464119	26.240392048
RBM17	20.963847025	22.980390171	26.244221276
KIAA1683	20.961929954	22.977671556	26.243825109
CLUAP1	20.893677060	22.890084509	26.164877318
HYPM	20.643782382	22.865318442	26.104459006
BCAS3	20.742957292	22.975325859	26.197174787
DMRTB1	20.705695185	23.004546710	26.150563791
BRMS1	20.784821057	23.064284667	26.214528992
MLH1	20.646701005	22.963072210	26.029898883
FTL	20.674626120	22.981892462	26.062575941
MAPK6	20.701674947	22.978757551	26.065677129
MYOG	20.951660433	23.211704789	26.350106575
FTH1	20.939256603	23.799978145	26.065978895
C9orf72	21.010967560	23.843330057	26.101029662
NOL4L	20.965673055	23.750919164	26.005470013
CEP68	20.961607241	23.747106236	26.001169138
GCSH	20.757314795	23.557966539	25.877805894
MICALL2	20.738650834	23.511749825	25.829183037
KLF12	20.738492979	23.512081724	25.831055461
LCA5L	20.732029496	23.501837614	25.820702772
EMILIN1	20.651269220	23.422070692	25.734952437
NMI	20.778564704	23.424119899	25.752870719
MTMR9	20.764388060	23.416092273	25.735177953
MAD2L1BP	20.846310751	23.512278994	25.842174827
MTMR6	20.845582680	23.510560110	25.824130386
ACTN1	20.773054876	23.438884415	25.746105288
OAS1	20.744410994	23.385641002	25.725518013
MAPKAPK5	20.687580121	23.098656493	25.663068136
TGIF1	20.704647251	23.120087478	25.674320179
CTBP1	20.715528856	23.100220512	25.681778047
CRY2	22.941991647	24.438739942	27.628332797
NOL4	22.958692344	24.468835850	27.655663345
HOXB5	22.972393852	24.482368952	27.672081870
CTBP2	22.906169149	24.410863994	27.619610318
PLCB1	22.847797135	24.324727111	27.539909634
LCOR	22.317791304	23.951150815	27.215700617
MAT1A	22.313915913	24.017766694	27.227397311
IKZF2	22.135296696	23.841602090	27.029258166
FAM117B	22.131331521	23.838652997	27.026253528
LSM6	22.126842595	23.849931303	27.032258954
LSM3	21.889285529	23.695253414	26.777449943
KEAP1	21.779909994	23.596726915	26.671461775
MAD2L1	21.774537777	23.480956560	26.666528649
PNKD	21.774979628	23.481514844	26.666125800
MAGEA11	21.800870861	23.507928599	26.705742818
NOS3	21.791537182	23.450491311	26.704281333
SNAPC5	21.795753559	23.456036815	26.707352240
PRKCI	21.807631874	23.441479664	26.689464198
PARD6B	21.823588736	23.461611133	26.713912379
RHOJ	21.788598542	23.417020830	26.665434225
CCBL1	21.759128581	23.381263780	26.640703966
C4orf33	21.661454025	23.321557855	26.585950460
C11orf54	22.343111933	24.462034704	27.720252207
TP53BP1	22.331399414	24.448725272	27.699172670
SIGLEC5	22.290942847	24.391696680	27.639719582
PCMTD2	22.263081292	24.313031431	27.633277413
PELI1	22.289738965	24.332484175	27.768660469
VAC14	22.313691821	24.324726265	27.771033019
MPPED2	22.282946990	24.267994920	27.722226474
TOX4	22.314263651	24.279240163	27.757647100
FNDC3B	22.736207401	24.652531029	28.123598223
RASAL2	23.549525007	25.679952285	29.326350047
CTAGE5	23.595845506	25.772821698	29.373867587
NUDT10	23.673095847	25.840167572	29.409383197
MAGEB18	23.717990460	25.830555485	29.452675908
CNKSR1	23.972793764	26.124727897	29.752727787
CYTH3	23.929901480	26.075001529	29.729152285
METTL21C	23.757323831	25.915814090	29.590255237
TARS	23.766887775	25.920626491	29.605412435
AMPH	23.768968160	25.925848227	29.607550634
MINA	23.459339411	25.688939014	29.382105331
MIOX	23.466366232	25.783928901	29.467681696
ARL16	23.489601205	25.784531421	29.471493067
SPRYD7	23.478267294	25.765569811	29.462351306
EFEMP1	23.643392543	25.919312494	29.611885053
BAG6	23.641442030	25.918682361	29.610234673
PDGFRB	23.569037792	25.837301395	29.548515304
CRLF3	23.479932710	25.775051361	29.486583546
KLHL3	23.467779286	25.755441208	29.466016900
CCBE1	23.321199970	25.581034222	29.307080546
ZBP1	23.147354343	25.320372918	29.065881994
KLHL12	22.929892385	25.036348896	28.811206516
CUL3	22.934253549	25.063070334	28.823957881
KCTD13	22.892188476	24.999513214	28.772864750
SNF8	22.202169870	24.434273463	28.188481759
VPS25	22.229690392	24.419233290	28.213783540
ZNF34	22.627376196	25.020988254	28.678731830
DPYSL4	22.635078289	25.027484745	28.696277986
PLSCR3	22.824572646	26.290731669	29.356175627
TRIP13	22.867306575	26.333837591	29.386794844
COMT	22.784853417	26.288395696	29.316784744
LRR1	22.501341651	26.109163885	29.105821571
TEX37	22.338877768	25.490338467	28.792040714
KPNA4	22.355615632	25.506053679	28.806627819
MAT2B	22.161361216	25.379818781	28.611534520
KPNA3	22.211494378	25.413813463	28.644394132
NUP50	22.570081466	26.095037236	29.462644815
MIS12	22.162124851	25.771849493	29.096109114
PMF1	22.170200651	25.775339503	29.098660857
FGFR1OP	22.245578680	25.880097305	29.200809070
VASP	22.412732528	25.986815918	29.333682017
PARD6A	22.365205192	25.974561112	29.452168292
PTPN7	22.332625158	25.955158659	29.393529718
CCDC106	22.380339615	26.012287725	29.443449906
MEIS2	22.376915391	26.067990040	29.415529157
KCTD17	21.444342704	24.137261261	27.532843637
HSPBAP1	21.456291237	24.153311474	27.546851802
KRT86	21.466897085	24.166259448	27.557675700
AIMP1	21.300003846	24.061230279	27.441689220
CT55	21.220690163	23.985286260	27.362794938
USP54	21.237307829	24.004605010	27.390937318
EIF3A	21.352323946	24.104584761	27.530131206
FAM74A1	22.443348650	25.908497890	29.559852824
CCDC42	22.444754849	25.939362464	29.561786247
BIRC8	22.457272477	25.982025347	29.583914478
ECH1	22.476145261	25.995091971	29.600838370
PIN4	22.372630399	25.880660043	29.504248790
STK19	22.478727911	26.006461810	29.636738496
CMTM3	22.478662380	26.006431475	29.636501874
ID3	22.496027368	26.038374503	29.620869671
TMSB4XP1	22.574921153	26.142868525	29.694548364
SHQ1	22.332568714	25.784966966	28.848191257
FBXL12	22.392570353	25.845640019	28.907149406
HPRT1	22.425649348	25.915043219	28.957606857
ARSJ	22.401551484	25.812658936	28.807585404
CDKN1A	22.374817462	25.771769981	28.784222633
CASK	22.206714134	25.600686675	28.653140204
GAGE5	22.126820157	25.514247532	28.571241014
AANAT	22.131727567	25.570965505	28.630502382
SMAD4	22.179499855	25.639255550	28.684515248
CXXC1	22.238416494	25.783083087	28.761575515
NUDT16L1	22.219516614	25.756362686	28.756913559
GGA1	22.233586263	25.771780299	28.768578889
NEUROG3	22.220289893	25.700769831	28.722182269
CASP9	22.244432051	25.680699303	28.714599540
IGF2BP3	19.272501020	23.178903217	23.012685849
MATR3	19.357000075	23.246025809	23.036008247
EVL	19.356980459	23.246006184	23.035998460
DVL1	17.053747096	20.050182754	19.944557754
KIAA0753	17.457958925	20.569313837	20.354510191
KRTAP23-1	17.469454338	20.594866247	20.382215205
ZMYND19	17.439972892	20.586361809	20.381722326
RAB39A	17.521182141	20.689206531	20.451458298
KCNE1	17.744557496	20.979941934	20.766109674
AP5B1	17.761655625	20.979720028	20.796718588
GPRASP2	17.791449081	21.008722142	20.833383210
GNAI1	17.801223088	21.040190892	20.842931255
ZNF774	17.703543678	21.021997864	20.754177315
RELA	17.707022767	21.022203638	20.754507803
FKBP6	17.710217412	21.016294486	20.740410730
NHLH1	17.677608344	20.980583672	20.702494012
PAGE3	17.653012836	20.886109827	20.528808752
NUMA1	17.768680466	20.988052649	20.620764886
ERCC3	17.773719522	21.056487209	20.669455796
CSRP2BP	17.814674283	21.090342971	20.677953509
BTF3	17.867855357	21.062411788	20.724756273
CCNG2	17.847849352	21.052459833	20.700358219
SNAPC3	17.897807558	21.108176340	20.752695100
INS	17.893038020	21.108677556	20.716318642
RUFY4	17.911083514	21.203445559	20.749619517
TWIST2	17.989647383	21.299048336	20.814578581
TCF19	17.955938431	21.276084472	20.786128812
GAGE1	17.961572168	21.289061231	20.800546268
DLX6-AS1	17.915870279	21.193331635	20.794488623
XPA	17.956285072	21.204476472	20.846482508
XAGE2	18.005351034	21.253994704	20.880824431
RIPK1	17.887626239	21.091413574	20.698222086
GAGE12B	17.885836143	21.113640493	20.714171001
ARHGDIG	17.843089740	21.029242930	20.653689629
TSNAX	17.759984371	21.020941254	20.570684807
CEBPG	17.800064857	21.083092940	20.638628631
BEND3	17.799779622	21.082234677	20.638069166
C5orf30	17.776595714	21.052584475	20.608520920
CCDC25	17.770647092	21.049804602	20.606101796
SEMA4G	17.768752578	21.047208616	20.605164255
PRICKLE1	17.828709727	21.151133398	20.682032493
LCA5	17.809525379	21.128924594	20.669094847
TSC22D3	17.799999004	21.111778534	20.645545654
CTTNBP2NL	18.027344015	21.311257848	20.865237610
AIDA	17.957173236	21.244735645	20.808053661
FOXC2	17.969271399	21.250883016	20.823231028
MID1IP1	17.884032429	21.159239968	20.756273570
CAPN7	17.850771512	21.145781769	20.658541791
NMNAT1	17.813838607	21.105246636	20.616964371
THRA	17.889844404	21.148459903	20.680333521
EIF4H	17.878408739	21.115053191	20.640364118
RHOA	18.594184024	21.720925743	21.151524152
CHAF1A	18.696781053	21.816399547	21.265546755
SMARCD1	18.671398034	21.792123110	21.229242474
DUSP23	18.656561627	21.789875733	21.228620437
GPSM3	18.719360287	21.840094209	21.279174640
GNG4	18.704183113	21.836498113	21.276902815
CCNB1IP1	18.711972440	21.874068409	21.303919823
ASB7	18.714005615	21.886951599	21.309967233
CCDC150	18.636907229	21.795377645	21.213729161
INO80B	18.754521260	21.894406319	21.318924296
OSTF1	18.739491651	21.877629828	21.299180407
ZNF662	18.739426261	21.878030515	21.299220629
ARPIN	18.864123848	21.920078377	21.400318519
WBP11	18.874292273	21.931302687	21.413207457
ZCCHC12	18.875085856	21.931165372	21.414875901
TGIF2LY	18.597987818	21.668307212	21.198985302
LSP1P3	18.596746874	21.666983586	21.194578434
ZNF205-AS1	18.561201808	21.629730774	21.150452298
ASCL4	18.599741710	21.657612953	21.177082329
FAM156A	18.599711656	21.657474902	21.177039827
ANKRD40	18.599147353	21.656208651	21.175176989
DLGAP5	18.558501301	21.620870326	21.133223821
RPP25L	18.526426084	21.583022700	21.097415448
RAB3A	18.531457765	21.614857967	21.110824462
DPF2	18.614758907	21.584396820	21.120683768
TPM4	18.532411129	21.477928675	21.003092625
IKBIP	18.583316385	21.548330743	21.041222574
CORO1A	18.882628139	21.899022213	21.213734104
NCDN	18.814422359	21.826861145	21.154711311
APOL6	18.951425894	21.948509004	21.270531609
FOXO4	18.763322736	21.834827680	21.048158451
GAGE2E	18.797164363	21.866053838	21.081827973
FAM126B	18.850958909	22.078750081	21.192371167
LINC00152	18.842866671	22.046248416	21.139467191
MRPL53	18.778167733	21.952330599	21.018853387
FLNA	18.738606180	21.914889061	20.967383067
AGR2	18.781569022	21.913476255	21.013824362
NAV1	18.750255536	21.868041197	20.974513963
PCMT1	18.676848648	21.825534398	20.959345747
ETV6	18.640807006	21.909373164	20.962110859
NFIL3	18.444919688	21.805528706	20.776414056
TTR	18.438663701	21.787842890	20.764144539
TXNL4A	18.275889527	21.585991578	20.613217008
LZTFL1	18.255421804	21.570176197	20.595011280
CXCL14	18.284600757	21.598934998	20.626101546
XIAP	18.485535019	21.822594000	20.782412265
CAPN3	18.475458763	21.810840905	20.769077351
KRT77	18.475539534	21.812384880	20.768973092
GADD45G	18.464919193	21.792408393	20.737881368
TTC5	18.464919193	21.792408393	20.737881368
ATP6V1G1	18.472033426	21.807724990	20.745247188
UBC	18.161698724	21.551757393	20.491545625
RASD1	18.167420360	21.561604623	20.499500303
C12orf49	18.240443867	21.668493628	20.579311051
FUT11	18.309470761	21.726663612	20.634251721
SNX7	18.004357068	21.421706271	20.287945639
ARHGAP9	26.526892865	26.653509229	27.383151369
CENPU	26.502448639	26.629378526	27.362153367
CDK2AP1	26.434168472	26.564607124	27.273122171
RBBP4	26.422350087	26.503124681	27.279200545
ZNF576	26.425428592	26.510723998	27.283751642
ZDHHC24	26.480754018	26.565501363	27.320140315
MED30	26.516492648	26.592079180	27.360737824
SLC39A13	26.471338699	26.548799984	27.281088689
ZNF277	26.487307424	26.566400761	27.306107543
RAB4A	26.594098779	26.618801905	27.372742583
DZIP1L	26.801181397	26.884451615	27.641543478
PEF1	26.804011144	26.889315217	27.643484021
PSMB2	26.987254334	27.082349532	27.882677882
RHPN1	26.955247680	27.051771823	27.856980110
LIN7A	26.970687530	27.101677972	27.894707390
TBCEL	26.917661755	27.023122468	27.833561568
BAG1	26.903722380	27.024306445	27.810311387
PDE6G	26.903706209	27.024089314	27.810270592
COG7	26.905503676	27.045199413	27.817519061
RBM10	26.901407867	27.104073514	27.848427924
HYKK	26.632637345	26.848663006	27.543712095
ORC6	26.377783958	26.013409445	27.443276792
SET	26.305743977	25.968855651	27.401443313
RABIF	26.333556815	26.005753773	27.415098511
TRIB3	26.335749475	26.009196263	27.418592451
PPP2R5D	26.357898508	26.049054994	27.478162414
PSMA4	26.385175347	26.064080157	27.492230191
COG8	26.558281039	26.238517229	27.646570982
SCOC	26.612680020	26.412300292	27.912760800
BRD8	26.654445291	26.457971537	27.954406886
BMF	26.554734236	26.474911013	27.955571575
NEK8	26.553701566	26.473974974	27.955542308
STRN	27.458941492	27.413396380	28.728076788
C8orf34	27.465145385	27.413633655	28.728413642
KCTD15	27.568460402	27.413783983	28.737758904
POLDIP2	27.591894703	27.432570005	28.754700790
RIC8A	27.303201048	27.140416753	28.547893749
ZNF276	27.367610737	27.184829883	28.672513571
PPIA	27.671905422	27.483970125	28.995514071
SIGLEC6	25.466846644	26.162209431	27.065029438
C11orf68	25.531122971	26.216533627	27.122819792
KCTD14	25.614684116	26.252452593	27.302748507
EPC1	25.682036494	26.392785761	27.406818372
STRA13	25.705874613	26.430823126	27.423260758
KIZ	26.103159922	28.051679437	31.744946725
MED18	26.337407975	28.264961699	31.943818725
RAB41	26.391359603	28.320289035	31.991155840
